model,r2,beta_lag1,beta_lag1_p,f_stat,n_obs,n_etfs,gate_pass,extra_json,experiment_id,factors,freq,flow_unit,benchmark,r2_delta_bp
asymmetry,0.10909083179393003,33.87221621602467,,,18860,44,False,"{""beta_pos_median"": 33.87221621602467, ""beta_neg_median"": 28.978812054000272, ""asymmetry_ratio_median"": 0.828322505128021, ""wald_p_median"": 0.0006342118224778338}",baseline,(none),W,raw,QQQ,0.0
relative_performance,0.12843535009386803,,,,18736,42,False,"{""r2_absolute_median"": 0.06813001725098228, ""r2_excess_median"": 0.08985577338579259, ""r2_combined_median"": 0.12843535009386803}",baseline,(none),W,raw,QQQ,0.0
granger,,,0.04692043713657984,3.9752963285998297,0,44,False,"{""pct_significant_lag1"": 0.5227272727272727}",baseline,(none),W,raw,QQQ,
seasonality,,,,,19388,44,False,"{""jan_mean"": 7.028632016756434, ""best_month"": 2, ""worst_month"": 8}",baseline,(none),W,raw,QQQ,
drawdown,0.021493362543475003,-0.09753344105065337,0.8613012068206904,,1132,44,False,"{""1m"": {""beta_depth"": -0.09753344105065337, ""beta_depth_p"": 0.8613012068206904, ""r2"": 0.021493362543475003}, ""2m"": {""beta_depth"": 1.3871725318856598, ""beta_depth_p"": 0.45983480538274635, ""r2"": 0.01163687069651187}, ""3m"": {""beta_depth"": 1.6936866955290637, ""beta_depth_p"": 0.6177766702366211, ""r2"": 0.007527255245607711}, ""6m"": {""beta_depth"": 4.239456329375718, ""beta_depth_p"": 0.45005778669615726, ""r2"": 0.011154632227185046}}",baseline,(none),W,raw,QQQ,0.0
panel_entity_fe_cum,,,,,0,44,False,"{""error"": ""exog does not have full column rank. If you wish to proceed with model estimation irrespective of the numerical accuracy of coefficient estimates, you can set check_rank=False.""}",baseline,(none),W,raw,QQQ,
panel_entity_fe_cum_long,0.023179106928656767,33.984230078315086,0.5065617613356501,26.401026587112526,16748,44,False,"{""r2_overall"": 0.02153022362638979, ""r2_between"": -0.5638074783022498, ""CumRet_20_coef"": 27.255739337487466, ""CumRet_20_pval"": 0.007827639093347605, ""CumRet_60_coef"": 9.414096447904997, ""CumRet_60_pval"": 0.008828530540105683, ""CumRet_120_coef"": 9.61842630225429, ""CumRet_120_pval"": 0.03359064864670569}",baseline,(none),W,raw,QQQ,0.0
panel_entity_time_fe_cum,,,,,0,44,False,"{""error"": ""exog does not have full column rank. If you wish to proceed with model estimation irrespective of the numerical accuracy of coefficient estimates, you can set check_rank=False.""}",baseline,(none),W,raw,QQQ,
panel_gmm_ab,,41.96278686311896,0.4920002147773624,,42,42,False,"{""sargan_stat"": 35.991089944692405, ""sargan_p"": 1.0, ""ar1_stat"": -1.7133007296885943, ""ar1_p"": 0.08665722822854155, ""ar2_stat"": -0.6384338593122992, ""ar2_p"": 0.5231912958947904, ""transformation"": ""d""}",baseline,(none),W,raw,QQQ,
panel_gmm_bb,,25.661131364225415,0.6828633948605098,,42,42,False,"{""sargan_stat"": 36.033935260545555, ""sargan_p"": 1.0, ""ar1_stat"": NaN, ""ar1_p"": NaN, ""ar2_stat"": NaN, ""ar2_p"": NaN, ""transformation"": ""ld""}",baseline,(none),W,raw,QQQ,
panel_entity_fe_trend,0.018955658897162997,75.05969689022054,0.1836325870775475,14.963215792172273,9389,42,False,"{""r2_overall"": 0.10124555311193073}",baseline,(none),W,raw,QQQ,0.0
univariate_r2_by_lag,0.009896614591765829,8.894003487350838,0.03651552586986649,,44,44,True,"{""best_lag"": 1, ""best_r2"": 0.009896614591765829}",baseline,(none),W,pct_aum,QQQ,0.0
multilag_ols,0.07091941680307007,10.027253049184544,0.019031155048381362,0.020027550158368414,18851,44,True,{},baseline,(none),W,pct_aum,QQQ,0.0
multilag_ols_month_fe,0.09511531416307928,9.995504063383807,0.03176154562225503,0.011106311492746776,18851,44,True,{},baseline,(none),W,pct_aum,QQQ,0.0
cross_correlation,,0.10070082106990683,0.03651552586986663,,0,44,True,"{""best_lag"": 1, ""best_corr"": 0.10070082106990683}",baseline,(none),W,pct_aum,QQQ,
panel_pooled,0.013372298527439708,13.81569099458846,1.5054713793372088e-06,23.096893654245054,18851,44,True,"{""r2_overall"": 0.01449962670237226, ""r2_between"": 0.024892575797987204}",baseline,(none),W,pct_aum,QQQ,0.0
panel_entity_fe,0.01342267029984967,13.54264625448932,2.412306114862872e-07,21.309284862169996,18851,44,True,"{""r2_overall"": 0.014450202392491285, ""r2_between"": 0.02152942771472588}",baseline,(none),W,pct_aum,QQQ,0.0
panel_entity_time_fe,0.011733648786243056,19.261647615544344,0.0015382088700144347,15.969673121673726,18851,44,True,"{""r2_overall"": 0.013095786431148837, ""r2_between"": 0.03125267764838924}",baseline,(none),W,pct_aum,QQQ,0.0
panel_entity_fe_excess,0.0508601350968092,9.030029830977556,1.0903232543491015e-06,20.815734375280734,9389,42,True,"{""r2_overall"": 0.04705669606774676, ""r2_between"": -0.16054530466741168}",baseline,(none),W,pct_aum,QQQ,0.0
panel_entity_fe_controls,0.013632978003782936,13.54644142409068,2.512877885774145e-07,19.981498764141612,18851,44,True,"{""r2_overall"": 0.015149209239900596, ""r2_between"": 0.0251346501055576}",baseline,(none),W,pct_aum,QQQ,0.0
asymmetry,0.11340171883543115,3.9152602852839147,,,18851,44,False,"{""beta_pos_median"": 3.9152602852839147, ""beta_neg_median"": 4.150945224225152, ""asymmetry_ratio_median"": 0.8413884378765211, ""wald_p_median"": 0.0020101957181691}",baseline,(none),W,pct_aum,QQQ,0.0
relative_performance,0.18433707177078212,,,,18727,42,False,"{""r2_absolute_median"": 0.06465582385676, ""r2_excess_median"": 0.09431881146443954, ""r2_combined_median"": 0.18433707177078212}",baseline,(none),W,pct_aum,QQQ,0.0
granger,,,0.06761467712754694,3.3776021788347954,0,42,False,"{""pct_significant_lag1"": 0.4523809523809524}",baseline,(none),W,pct_aum,QQQ,
seasonality,,,,,19343,44,False,"{""jan_mean"": NaN, ""best_month"": 1, ""worst_month"": 8}",baseline,(none),W,pct_aum,QQQ,
drawdown,0.012514274460384,0.05987541433776075,0.287420605350821,,1132,44,False,"{""1m"": {""beta_depth"": 0.05987541433776075, ""beta_depth_p"": 0.287420605350821, ""r2"": 0.012514274460384}, ""2m"": {""beta_depth"": 0.07546031525188286, ""beta_depth_p"": 0.47662197803829287, ""r2"": 0.013309085517576924}, ""3m"": {""beta_depth"": -0.04755392680779939, ""beta_depth_p"": 0.7701642196953337, ""r2"": 0.012541957638266599}, ""6m"": {""beta_depth"": -0.1264421034687851, ""beta_depth_p"": 0.6449391696976454, ""r2"": 0.016432820845811436}}",baseline,(none),W,pct_aum,QQQ,0.0
panel_entity_fe_cum,,,,,0,44,False,"{""error"": ""exog does not have full column rank. If you wish to proceed with model estimation irrespective of the numerical accuracy of coefficient estimates, you can set check_rank=False.""}",baseline,(none),W,pct_aum,QQQ,
