model,r2,beta_lag1,beta_lag1_p,f_stat,n_obs,n_etfs,gate_pass,extra_json,experiment_id,factors,freq,flow_unit,benchmark,r2_delta_bp
panel_gmm_ab,,209.67053772271922,0.0003575460320418126,,42,42,True,"{""sargan_stat"": 38.98568131360387, ""sargan_p"": 1.0, ""ar1_stat"": -1.733560300910043, ""ar1_p"": 0.08299612948582924, ""ar2_stat"": -1.2633372926788011, ""ar2_p"": 0.20646798939986263, ""transformation"": ""d""}",N-AD,A+D,W,raw,QQQ,
panel_gmm_bb,,83.18500751694066,0.09532926169816705,,42,42,False,"{""sargan_stat"": 37.36288887418386, ""sargan_p"": 1.0, ""ar1_stat"": NaN, ""ar1_p"": NaN, ""ar2_stat"": NaN, ""ar2_p"": NaN, ""transformation"": ""ld""}",N-AD,A+D,W,raw,QQQ,
panel_entity_fe_trend,0.03852951530271209,184.15019241252946,0.00021449719391964783,14.407769441683012,5492,42,True,"{""r2_overall"": 0.16428289650845407}",N-AD,A+D,W,raw,QQQ,195.73856405549094
univariate_r2_by_lag,0.022195923062212963,10.878472090486492,0.08013446496427475,,44,44,False,"{""best_lag"": 1, ""best_r2"": 0.022195923062212963}",N-AD,A+D,W,pct_aum,QQQ,122.99308470447134
multilag_ols,0.09596156318471433,10.941475588818033,0.04397801101056091,0.016293859304215542,14954,44,True,{},N-AD,A+D,W,pct_aum,QQQ,250.42146381644258
multilag_ols_month_fe,0.12028189346264234,10.730776529172214,0.04640423182585707,0.06305348125012698,14954,44,True,{},N-AD,A+D,W,pct_aum,QQQ,251.66579299563062
cross_correlation,,0.09632956341098681,0.0734246309793936,,0,44,False,"{""best_lag"": 1, ""best_corr"": 0.09632956341098681}",N-AD,A+D,W,pct_aum,QQQ,
panel_pooled,0.01486569125410675,16.697389669454758,1.9473756333932002e-05,16.934846739962236,14954,44,True,"{""r2_overall"": 0.016720795255331655, ""r2_between"": 0.027828231458550623}",N-AD,A+D,W,pct_aum,QQQ,14.933927266670421
panel_entity_fe,0.01499181390684956,16.259457783558098,5.675548589989532e-06,15.113449227815622,14954,44,True,"{""r2_overall"": 0.01659818391190071, ""r2_between"": 0.022183519406118957}",N-AD,A+D,W,pct_aum,QQQ,15.691436069998899
panel_entity_time_fe,0.012899287659423497,23.06716206509092,0.004474092339519897,14.090114421488153,14954,44,True,"{""r2_overall"": 0.014858168608521294, ""r2_between"": 0.028254403712802856}",N-AD,A+D,W,pct_aum,QQQ,11.656388731804412
