window_end,n_obs,CumRet_1_5_beta,CumRet_1_5_se,CumRet_1_5_pval,CumRet_6_20_beta,CumRet_6_20_se,CumRet_6_20_pval,CumRet_21_60_beta,CumRet_21_60_se,CumRet_21_60_pval
2018-01-12,997,7.15478096924625,7.340817706568104,0.329730320709947,2.266307076840606,1.7026323755796215,0.1831690321341919,1.8374735636733475,1.4202106867920365,0.19573330189133753
2018-01-16,997,7.230592156805424,7.457625502421684,0.3322674122706516,2.2569877439585584,1.6958900205824006,0.183235944350025,1.8394318051443235,1.4244941366805715,0.19660392251922365
2018-01-17,997,7.17534831011058,7.464339926672227,0.33640954086561503,2.3200800844884997,1.7221319242478181,0.1779113490260288,1.8198683419973292,1.4728531488447743,0.21660450943273324
2018-01-18,997,7.209920257300623,7.538899945917498,0.33888918673714663,2.3248563160549374,1.7414386598109939,0.18186963599110828,1.814383313181769,1.4685659198590626,0.21665204440218866
2018-01-19,997,7.267684483485502,7.6305523330280876,0.34087114304887156,2.3011096741335364,1.726203914896773,0.18251662304917338,1.9043732630512007,1.5545245641185543,0.22055566833655527
2018-01-22,997,7.41197376042084,7.794349222351693,0.3416338376246414,2.4339833813806884,1.7405365825943184,0.16199004764790548,1.9976436382483043,1.7471402308146213,0.2528812229072498
2018-01-23,997,7.609609149061435,8.082546448817311,0.34645555471735257,2.5194728542390883,1.8518923864188712,0.1736763187085003,2.0851592751360295,1.831041508593368,0.2547935982000348
2018-01-24,997,8.633912734052975,8.56917446206257,0.3136682444836896,2.659304475439272,1.938301818791407,0.17007076480841288,2.234887337698863,1.9669316687819163,0.25586019736332266
2018-01-25,997,8.713482089247828,8.364304569212386,0.29752938603300316,2.6518701066739947,1.8738494688200003,0.1570101244541813,2.2259114363070855,1.9459826426732254,0.2526860224086601
2018-01-26,997,8.910515471187855,8.103568536494906,0.27151550534744884,2.697271563903514,1.8215890496686191,0.13867999828790628,2.216691568720451,1.937438599901882,0.25256759971498177
2018-01-29,997,9.354938139938115,8.715988881201467,0.28313307327041204,2.8740521144292295,2.0388182277476026,0.15863841869117778,2.3126432339174223,2.031615540314375,0.25498387935914335
2018-01-30,997,9.52966191856548,8.675985835663667,0.27203192116844754,3.0052918285872403,2.0458563204929483,0.14184221654487358,2.3226862333195344,2.041653818346597,0.2552669117434899
2018-01-31,997,9.618651468243588,8.756475004227214,0.2720029804212215,3.021760681472024,2.0813768748478068,0.14655485407524943,2.3270400549228927,2.0464296358452336,0.2554873097403454
2018-02-01,997,9.631562060009376,8.695796291743605,0.2680297298516382,3.330774353357111,2.435463728128081,0.17143292389058606,2.487446045916617,2.1999821587429453,0.258195502003855
2018-02-02,997,9.788729982419568,8.857812821576061,0.2691181665875513,3.333105397340598,2.4447809238595246,0.17277051414315514,2.4719837331021117,2.1878331304838676,0.25852778722131464
2018-02-05,997,10.643227877090359,9.869018196431865,0.28083365256609083,3.191996417914017,2.2555647579596836,0.15702010861956714,2.39807070844211,2.1263941775435042,0.2594196196184063
2018-02-06,997,10.581900964813554,9.802297809118516,0.2803503271611105,3.24626054699566,2.323020705167246,0.16228408005826167,2.4058534995299445,2.142301441655382,0.2614277842799082
2018-02-07,997,10.5102189348084,9.774713838042636,0.2822647439230469,3.381118263268113,2.5173544480709382,0.17923194279846633,2.4648258965297583,2.21978619716008,0.26683149039074183
2018-02-08,997,10.849938435879025,10.310423263191447,0.29264947460248125,3.5320102924999817,2.7416372189736085,0.19764674883580546,2.5240598576816247,2.310514693606744,0.2746471297720129
2018-02-09,997,11.285729869844607,10.977110365495454,0.3038958192139364,3.6598057481138966,2.9486153266756174,0.2145338282205589,2.5619324122463176,2.389260603340702,0.2835987876859235
2018-02-12,997,11.454102593736478,11.30442580067655,0.31094527701340013,3.7844709331208435,3.1507535530915876,0.22969999975777922,2.604842980890399,2.4666339133290895,0.2909538479197603
2018-02-13,997,11.804113066780285,11.846529951041775,0.3190463780080295,3.888050202493946,3.3240308952904734,0.24213004273657068,2.7166207078479707,2.6046496688601777,0.29695343105666017
2018-02-14,997,11.899729290839304,12.004210893043357,0.3215409416078552,4.002378868631578,3.472413238640627,0.24906569024926717,2.879807881356603,2.7664858620754393,0.2978929792128744
2018-02-15,997,11.931230118924862,12.041084069488425,0.3217457718100888,3.9930184314851003,3.4838256986814224,0.2517293389241487,2.9268005781980255,2.820331533068362,0.2993862077111732
2018-02-16,997,12.65143284242705,12.956846619445571,0.3288522200148156,3.827275525654469,3.2809570576242084,0.24340753093923373,3.051669098933916,2.94616820547308,0.3002910115200721
2018-02-20,997,12.802301724949489,13.033483173917656,0.32597054542978443,3.782812340499338,3.2495842063119658,0.2443870592034576,3.070195797974063,2.949660749271088,0.2979386541782342
2018-02-21,997,12.803339972239188,12.934683053189264,0.32224955985132975,3.703781011924952,3.288497535346318,0.2600454754650857,3.0482734464859154,2.893276146633649,0.29207911834123546
2018-02-22,997,13.693767603904508,14.015038379408916,0.32853117647938135,2.9567360425545166,2.414097095778673,0.22065840320379948,3.2272257302130996,3.028669484933104,0.2866230858687542
2018-02-23,997,13.689871345426981,14.006451657095381,0.32837238211693853,2.9670274409053494,2.42834726717386,0.22177193681717133,3.208598027753033,3.018792801121667,0.28783884764958934
2018-02-26,997,13.719681946962982,14.024966955131942,0.3279592238228507,2.9344652424930264,2.435625547356409,0.22827678124063766,3.260212128443549,3.055127911518759,0.2859141000835961
2018-02-27,997,13.77298484089809,14.097132153110095,0.32856610664337593,2.9495648182364875,2.4374209713185806,0.2262339591260989,3.2875616562944225,3.0944770269066506,0.28805570831735483
2018-02-28,997,13.990358021527754,13.933718712267703,0.3153473277310823,2.7473427300174755,2.6162687490784453,0.2936723291046037,3.369783715071512,2.9494876878666654,0.2532470866667026
2018-03-01,997,13.94533877805123,13.834923751983734,0.3134636357139782,2.6838084415818106,2.510654495005836,0.2850842455253314,3.4195158475114695,2.98410967464616,0.25183312388510826
2018-03-02,997,13.982078334327811,13.878983050559459,0.31372906537556666,2.6672829350756295,2.479941842943575,0.2821318996667166,3.3858236193831623,2.9517887200241133,0.2513645454701541
2018-03-05,997,14.016748423764737,13.928720977965932,0.3142617342250441,2.653582427055522,2.464403410331794,0.2815854304588279,3.4207160288290717,2.9968931486219095,0.25369487334250806
2018-03-06,997,14.133437909416722,14.084090480726395,0.31561785834321476,2.747191032955374,2.5938971551512062,0.2895551957159521,3.430930791135638,3.0184369211347195,0.25568123951782995
2018-03-07,997,14.286156443034567,14.148874035347916,0.3126377441887854,2.8030839091460917,2.512481815061731,0.26456625891546737,3.411039285053754,2.934415600192823,0.2450627028834622
2018-03-08,997,15.520215893745164,15.574335716943107,0.31899509536440274,3.0985019582807363,2.840443540386994,0.2753382525114373,3.4855171844127835,3.018827549990289,0.24825713090073454
2018-03-09,997,15.840521882680955,16.05768767524201,0.323899636386909,3.175871402930775,2.9371150012639697,0.27956838815296914,3.4936998590409987,3.053116259133423,0.2524966737107933
2018-03-12,997,18.02791904850033,17.603255658239902,0.3057766440716766,4.21909468683098,3.707025577180622,0.2550642131032389,3.7674029645978155,3.2037141159143365,0.23961543692114873
2018-03-13,997,17.87553554959114,17.325094431638743,0.3021792577404028,4.114179986069423,3.4768437926094156,0.2366867716448411,3.7557071318758526,3.2041950249118227,0.24114812213557535
2018-03-14,997,17.731709806191418,17.274754969550543,0.30467849562304494,3.960048070062106,3.3025527486185706,0.230494118162333,3.7422296571266234,3.239164465275488,0.2479646955182342
2018-03-15,997,17.796752101150478,17.364109087796457,0.3054028550604453,4.047856777968299,3.4728966298207613,0.2437938579475355,3.776941509011613,3.3006258505947113,0.25249480342843456
2018-03-16,997,17.875678266898728,17.417277829507544,0.30474137676716584,4.051078367527355,3.4814519395039456,0.2445790602694491,3.8306541437551482,3.36690077548581,0.2552295052098933
2018-03-19,997,17.885496044373006,17.351939586977178,0.3026584949171949,4.106479942213603,3.5447267448917295,0.24666994589812008,3.8754336149004347,3.4004198638157805,0.2544143594252255
2018-03-20,997,17.938337145388576,17.21942269750272,0.2975275053623939,4.181898524120174,3.625068729669551,0.24866202169438145,3.9440881457674157,3.4158974949473047,0.24824312486883515
2018-03-21,997,17.89885477255163,17.1229049518199,0.29587672231748274,4.241299984406863,3.6972518238946908,0.2513199054483213,3.9507701427632456,3.4042789727891325,0.24583281586276218
2018-03-22,997,17.92964371192849,17.136914041064106,0.29544165352866425,4.252013420186395,3.7049440863060674,0.25110925212949564,3.9463034888824877,3.40074093634466,0.24587597009269058
2018-03-23,998,17.94595800507557,17.118555438031883,0.294484903161618,4.25348458454652,3.7141371434339594,0.2521202159504685,3.951051734010338,3.408666857414344,0.24640753692830564
2018-03-26,999,17.964666912748267,17.09088012324893,0.2932007657800465,4.26796870459458,3.7318316419667044,0.2527622080134352,3.8944255703012387,3.3445329666166708,0.24425572439427867
2018-03-27,1000,17.871758171084046,16.95144633195229,0.29174968457985007,4.249399059950636,3.697051100299284,0.25039012964179275,3.932995345526494,3.376025815373423,0.24402795295441637
2018-03-28,1000,18.511602570656894,17.73674219577285,0.29663034853146475,4.343460315372859,3.78962695588244,0.25173534317827817,3.925169317711186,3.381090888545902,0.2456752425381783
2018-03-29,1000,18.66992494895416,18.014710261088613,0.30002905125920754,4.387370217486708,3.8123274445066118,0.2497990043151883,3.9438725314196477,3.3339210803043917,0.23682770505830997
2018-03-30,998,18.671134557929996,18.015262555111793,0.3000125561309196,4.39305740625256,3.8163792855760024,0.24968859624614537,3.9325133438111513,3.3185242413266307,0.23601004603361164
2018-04-02,999,18.621921396042968,17.911814441752288,0.29850504177818016,4.40052576881133,3.801569506838868,0.24704568452888165,3.9631269214698834,3.3118594051920396,0.2314441376862234
2018-04-03,999,18.91991012257859,18.25730580744698,0.30006567736836764,4.535998554277989,3.958009564679969,0.2517826500717135,3.968928920255867,3.3285489634900265,0.23310830986561104
2018-04-04,999,19.165915735453147,18.46018082227181,0.2991629334883926,4.593236357863261,4.032004725935817,0.25462216833142415,3.908262925759407,3.290629042079987,0.23495368233586955
2018-04-05,999,19.248687425301647,18.546321617961304,0.29933016507573873,4.591524938671726,4.018000913052807,0.25314711756026065,3.835586605228215,3.215118042660234,0.23287536862867575
