ETF,R²,Adj_R²,F_p_value,N,Return_lag1,Return_lag1_pval,Return_lag2,Return_lag2_pval,Return_lag3,Return_lag3_pval
GRID,0.9887180452822822,0.9883221872220115,5.552569030523384e-110,119,76.34573429702114,0.021281530566533983,72.84191856348961,0.028041236722641864,76.36410561669084,0.022645515906810743
GRNY,1.0,1.0,6.192154113418379e-136,14,0.0,1.0,-2.2737367544323206e-13,0.8387266151900754,-9.663381206337363e-13,0.5440672300248753
GUNR,0.889287192947229,0.8854025330506405,1.7087533635328758e-53,119,-36.94913319435156,0.6841108240995041,-0.1533396378163161,0.9986779761015636,-11.490745948590739,0.906493345855365
IFRA,0.9892273115887306,0.9885643769172678,3.72404793319218e-63,70,44.43060052763212,0.1421067144462835,77.95500088094559,0.013304676802793371,18.358798850744066,0.5537063961196035
IGE,0.9129058024003538,0.9098498656424715,2.0135082442772426e-59,119,-43.786754611251126,0.2175226527393608,-43.188759194836344,0.24496044504018893,8.859566082400512,0.8081182159413008
IGF,0.8991716616457248,0.8956338252122414,8.362155049278858e-56,119,151.8660341942583,0.178317163295519,-35.89534401203247,0.7561997570871758,73.96498042261439,0.5220236906674203
IZRL,0.9861858824107119,0.9853850639997387,2.4294450939237175e-63,74,-6.3658792857659545,0.5326680068287579,-4.9887753949738,0.627229435376459,-3.336927764259528,0.7401243449185542
JUST,0.9911920487712574,0.9906328137726071,5.9117939381214246e-64,68,-9.921752083993017,0.5915059023138283,-3.752003964785544,0.8438192466646093,-7.786490314070188,0.6688829757294206
KOMP,0.9906660398222152,0.9900332289627044,3.9564583025746402e-59,64,10.439845854807164,0.5405209190969122,6.4717809521515335,0.6893469017671823,11.495046122643508,0.4636201951011142
LIT,0.9482780612014333,0.9464632563313081,2.6316933863621063e-72,119,-9.916538555645666,0.7120407770159582,-1.3833780587036202,0.9599219442226393,20.79991794424173,0.4297620439258042
MOO,0.911637339102968,0.9085368948609668,4.584542897335077e-59,119,5.07328731224081,0.9252276804616508,-81.42128001855554,0.14059878427484093,-36.26418620115397,0.5178864168719302
MSOS,0.992780328890628,0.9920759707336161,2.6856256610369878e-43,46,-0.2418480129834677,0.9639873303348658,1.6106543370662543,0.7605405330846667,-12.103748367567942,0.027182413392809173
NFRA,0.9388745298418522,0.9367297765029697,3.557860304135504e-68,119,87.7619291728888,0.06682987078418877,63.633026911430115,0.20370423204925844,57.95289188004267,0.23901027580572773
PAVE,0.9844973589537701,0.9837023517206301,1.0501889479783358e-69,83,-42.132968513688496,0.42312125496135156,38.63139152573103,0.4862493460833469,-38.798438510187395,0.4703585133942322
PBW,0.9542171894710586,0.9526107750665344,2.5320599219656424e-75,119,4.420487696943551,0.7153632667823571,2.91338731539075,0.8072700388625516,8.031530207054633,0.5029479772006781
PHO,0.9382786662539307,0.9361130054207354,6.181079709378049e-68,119,19.738731363373862,0.4722220604481693,-14.910821326809838,0.5900038555320635,16.650747435409592,0.5478330695076159
PRNT,0.9997581922422496,0.9997178909492912,5.1938471289534244e-43,29,-0.41296283952060286,0.8041890991610481,-1.0460008140925368,0.5189208016794999,0.8854358701776661,0.5789911788485294
PWRD,0.9997239826557311,0.9996779797650197,2.541377389785134e-42,29,0.21863181988063474,0.9176510206911707,0.09877213722924694,0.9627228401039244,-1.9278966969134785,0.3638924929629638
ROBO,0.9588424187528833,0.9573982930950897,5.876755755046367e-78,119,-53.95292164182414,0.023691178122680845,-56.63523007241657,0.017815220022493722,-26.036986761185968,0.27302987524092776
ROBT,0.994022313818944,0.9936654370320153,1.1198250020080605e-73,72,4.842693873730461,0.6085313283307578,11.070192177973212,0.24074242106251292,-0.26492699235490846,0.9769229862027258
SAMT,0.9997469901438432,0.999706508566858,1.4772364380704747e-44,30,-0.859804489186395,0.7046809649021035,-3.146579133573173,0.1987511398193063,-1.1280634051476284,0.6198584078459971
SIXG,0.9807532988547909,0.9793276172884791,1.3081039683695794e-45,59,-1.2035631828572448,0.9448238047897939,-3.481979192184628,0.8391931013187994,-5.161696423755679,0.7665315723250706
SUSA,0.9779495935709547,0.9771758950997601,2.131372660148464e-93,119,-35.67100125806772,0.4008793950702467,-32.02982509735933,0.452127910337648,25.802557267926147,0.5342295836944786
XT,0.9499313455501374,0.9479678689050447,2.355035609861419e-65,107,-90.31016288120244,0.020227860604218974,-6.872088391776288,0.8574511457018634,-23.052295162845105,0.5441985885909211
