lag,correlation,p_value,ETF
17.0,-0.1599950668435828,0.38172947556850334,DSI
18.0,-0.09733416239091466,0.6024343600136921,DSI
19.0,-0.2364346108067609,0.20842607312994801,DSI
20.0,0.022238988378293967,0.9088362272136836,DSI
-12.0,0.06324803310825089,0.8621970641145168,DTCR
-11.0,0.03584787953638674,0.9166636368088238,DTCR
-10.0,-0.36801091914638495,0.23920527486794382,DTCR
-9.0,-0.1432613703885904,0.6405636400747885,DTCR
-8.0,-0.025838368346510782,0.9301324953665874,DTCR
-7.0,-0.3083020996504059,0.26357982182608797,DTCR
-6.0,-0.656203717752722,0.00576854790089159,DTCR
-5.0,-0.48471454585002677,0.048616380848350134,DTCR
-4.0,-0.20802917074108954,0.40747199330963657,DTCR
-3.0,0.07361015381358295,0.7645717503578162,DTCR
-2.0,0.0667635680276634,0.7797364815361472,DTCR
-1.0,0.1746573267488562,0.4489182483321602,DTCR
0.0,0.07525561894120388,0.7392487130590304,DTCR
1.0,0.16379125464433233,0.47805227940940814,DTCR
2.0,0.5554871151970397,0.010998476311643766,DTCR
3.0,0.33734556408869754,0.15782257751960874,DTCR
4.0,0.37948207304494935,0.12037828796303049,DTCR
5.0,-0.08347902857096354,0.7500813027787161,DTCR
6.0,-0.07580637905849372,0.780222074501043,DTCR
7.0,-0.11239706735735144,0.6900297948456422,DTCR
8.0,0.10753557162701129,0.714431092658907,DTCR
9.0,-0.2637959567495919,0.3838248883445681,DTCR
10.0,-0.1969594243521541,0.5395067790787226,DTCR
11.0,-0.059079746078985806,0.8630086368766892,DTCR
12.0,-0.013946756087648476,0.9694974046408736,DTCR
-20.0,-0.01664428861199858,0.9317086438556509,FPX
-19.0,-0.2870076867130521,0.12410550941676907,FPX
-18.0,-0.10318770578735786,0.5806789254273099,FPX
-17.0,-0.47732212143949415,0.0057361970561541535,FPX
-16.0,0.12265559925091249,0.49649871500897963,FPX
-15.0,0.07740598595236318,0.6634738650860739,FPX
-14.0,0.12320826109456848,0.4807283751286886,FPX
-13.0,-0.05570003662795686,0.7469555327943007,FPX
-12.0,-0.039033898993456106,0.8185798766894478,FPX
-11.0,-0.14985113464045863,0.36920057218125535,FPX
-10.0,0.04774974158892867,0.7728417952156178,FPX
-9.0,0.04815271454516393,0.7679491273108986,FPX
-8.0,-0.031064123546058045,0.8471135921424976,FPX
-7.0,-0.10928743306653524,0.4908502550574839,FPX
-6.0,-0.27351571455426593,0.07594310510582175,FPX
-5.0,0.11549598639637684,0.45532783269127086,FPX
-4.0,-0.10362009717862208,0.49817039715270955,FPX
-3.0,-0.031787927814157686,0.8338894923833623,FPX
-2.0,-0.04020019456553098,0.7884792954245734,FPX
-1.0,-0.04717001601593135,0.750207107233323,FPX
0.0,0.17166122186839877,0.2382440007173316,FPX
1.0,0.25152250590661945,0.08461586172396054,FPX
2.0,0.2676069085860837,0.06898093055052137,FPX
3.0,0.04276859235684861,0.7777771817037005,FPX
4.0,0.049827491284681,0.7451439599343351,FPX
5.0,-0.08543050401422456,0.5813747829427139,FPX
6.0,0.02031958947739182,0.8970954422978049,FPX
7.0,-0.07675093699421709,0.6290207141184618,FPX
8.0,0.050206704666066054,0.7552422618490371,FPX
9.0,-0.05282694601114625,0.7461359621339635,FPX
10.0,-0.11474810516321268,0.48668584887911487,FPX
11.0,-0.08836296203459604,0.5978160436808501,FPX
12.0,-0.17684261442787513,0.2950757131641872,FPX
13.0,-0.12158066575110273,0.4799603363304582,FPX
14.0,-0.2758395615820397,0.10873262234124449,FPX
15.0,-0.2081454288085448,0.23749102902791136,FPX
16.0,-0.0960596320833725,0.5948813638771604,FPX
17.0,-0.041576439822107215,0.8212542791877298,FPX
18.0,0.15433862520675237,0.40710886046116534,FPX
19.0,0.10837842803642019,0.5686281442585425,FPX
20.0,0.14761174212701073,0.4447790575013541,FPX
-20.0,-0.03060589705227594,0.8747684239712218,GII
-19.0,0.1365549327976916,0.471806881076011,GII
-18.0,0.14943063706948326,0.4223654454360359,GII
-17.0,-0.12329927313409185,0.5013873677753592,GII
-16.0,0.17075024244192488,0.34207862988862875,GII
-15.0,-0.26587163359248933,0.12856109391390763,GII
-14.0,-0.007861401988932717,0.9642505989309565,GII
-13.0,0.1994414388114364,0.24354233134789774,GII
-12.0,-0.1734654905485464,0.30454103633954693,GII
-11.0,0.04278453353276657,0.798686050037509,GII
-10.0,-0.09818228159779724,0.5520850066424187,GII
-9.0,0.1910985741377942,0.23751835693804574,GII
-8.0,-0.12236342795435184,0.44597123763997637,GII
