lag,correlation,p_value,ETF
7,-0.2177826851696997,0.04272865468511776,ARTY
8,-0.15467109439882354,0.1550424029233566,ARTY
9,-0.06848802739914255,0.5334086011652291,ARTY
10,0.021749318378784355,0.844318868986768,ARTY
11,0.03505659328873911,0.753039656346673,ARTY
12,-0.03814799483806032,0.7336566419309345,ARTY
13,0.04438024238469111,0.6940181849115495,ARTY
14,-0.07253118458808586,0.5225813617675374,ARTY
15,-0.08499307201503659,0.45642710203911063,ARTY
16,-0.18259731839615934,0.10957564161440268,ARTY
17,-0.11893950428920186,0.3028778159726308,ARTY
18,-0.10882838048697602,0.34937441730604585,ARTY
19,-0.014709227925303506,0.9003233902683659,ARTY
20,0.0421426560041317,0.7214576124758879,ARTY
-20,-0.1408258622833524,0.5426070021235264,BKGI
-19,-0.08409223096310792,0.7098451135693209,BKGI
-18,-0.14841794120932666,0.49913468169914316,BKGI
-17,0.24410042406441745,0.25035072513880324,BKGI
-16,0.1282263807601764,0.5413065297726,BKGI
-15,-0.06561765923999002,0.7501255467044343,BKGI
-14,0.08253233849686081,0.6823507654061022,BKGI
-13,-0.11643553263994236,0.5551628736487322,BKGI
-12,-0.12960498312731997,0.5028077451665317,BKGI
-11,0.07987828023921952,0.6747832316476938,BKGI
-10,0.06158538112995004,0.7420690932287366,BKGI
-9,0.17735391105742082,0.3315101427115736,BKGI
-8,0.11257811698605973,0.5327826793250076,BKGI
-7,-0.16285897225053053,0.3574330108276875,BKGI
-6,0.12933475988251517,0.45900575716792075,BKGI
-5,-0.2487136526042853,0.14354561779423547,BKGI
-4,-0.33530442265792976,0.042486195027423526,BKGI
-3,0.0491681411658743,0.7694111352926075,BKGI
-2,0.13683819749954698,0.40616078241991455,BKGI
-1,0.07044239256424897,0.6657946539507857,BKGI
0,0.12328971422154411,0.4425094578020752,BKGI
1,0.31734387013197085,0.04600756057347259,BKGI
2,0.07626204683132143,0.644487189296132,BKGI
3,-0.032536349522910346,0.8462395076237004,BKGI
4,-0.32327033888227014,0.050980296285487524,BKGI
5,-0.05578426507345168,0.7465854312839917,BKGI
6,-0.1905518479897375,0.2728760708123478,BKGI
7,0.22884956279351754,0.19296607243687416,BKGI
8,-0.18394321090224253,0.3055016711118077,BKGI
9,0.26692268104419875,0.13972540956840174,BKGI
10,0.12894596162813182,0.4893568068149311,BKGI
11,-0.14356297673304091,0.4491408913321836,BKGI
12,0.12542177542981955,0.516807230024539,BKGI
13,0.16369546754486702,0.40521739753600305,BKGI
14,-0.16927549132551306,0.3986265503286414,BKGI
15,0.12753332482764096,0.534694240903911,BKGI
16,-0.08868085079903729,0.6733638509925741,BKGI
17,0.09012563890216652,0.6753567471333151,BKGI
18,0.12726489450329476,0.562814780193425,BKGI
19,-0.04191627666457397,0.8530648095509623,BKGI
20,-0.2852677314541685,0.2100391933312519,BKGI
-20,0.050813424899657886,0.6565161135946341,BLOK
-19,-0.07810676030231067,0.49103334904964524,BLOK
-18,0.12322129762779949,0.2731060847956524,BLOK
-17,0.25577142684328147,0.02038022039167718,BLOK
-16,0.013452529540866814,0.9039245900209948,BLOK
-15,-0.13417882137875797,0.22365978620709204,BLOK
-14,-0.17823544582261977,0.10267622267936431,BLOK
-13,0.07420607267700355,0.4971213745107738,BLOK
-12,0.0772125273199136,0.4771858138915406,BLOK
-11,0.06793193762559545,0.5294319016227932,BLOK
-10,0.06814299997073284,0.5257479640952601,BLOK
-9,-0.17183881992957106,0.10534198428037733,BLOK
-8,-0.06015718663173642,0.571092419039451,BLOK
-7,-0.1177720265443065,0.2635324902058243,BLOK
-6,0.0974006215308562,0.35299030818070537,BLOK
-5,-0.04731668565037277,0.6506437932740536,BLOK
-4,-0.07553863581647834,0.4668871493904712,BLOK
-3,-0.1226858537517093,0.23372068101909851,BLOK
-2,0.06406229840936409,0.5330203748923293,BLOK
-1,-0.0758106131855901,0.45813204197905216,BLOK
0,0.009583301035513952,0.9249949346946109,BLOK
1,0.14558964549052386,0.15260070839046289,BLOK
2,-0.12113590632791857,0.23722859300307583,BLOK
3,-0.09133554062149003,0.37613997098713814,BLOK
4,-0.1790116414053615,0.08260949500774811,BLOK
5,0.05775001584497785,0.5803473695324655,BLOK
6,0.11433590419773938,0.27514693624274644,BLOK
7,-0.04779398290432563,0.6509703335606776,BLOK
8,-0.033801588367033605,0.7504242135029823,BLOK
9,0.028851831479964896,0.7872043993502662,BLOK
10,0.09770411666249543,0.3623530996746475,BLOK
11,0.0973034312365765,0.3671214720358786,BLOK
12,0.05847083038042171,0.5906102019211703,BLOK
13,-0.2695779613245042,0.012071900019727085,BLOK
14,0.06618811233835886,0.5472742743706365,BLOK
15,0.0028276735985091235,0.9796339910318917,BLOK
16,-0.06772992492893758,0.5429286644625325,BLOK
17,0.139447397644048,0.21148979186608666,BLOK
18,0.029815949529238203,0.791601565001578,BLOK
19,-0.19176961372716156,0.08836248877811273,BLOK
20,-0.10436695685907016,0.36000734104845367,BLOK
-20,0.013673605897813312,0.8953674117891377,BOTZ
-19,-0.021342524240255338,0.836480508891815,BOTZ
-18,0.03825079236207774,0.7099084525622008,BOTZ
-17,0.15187070556669527,0.13548245469395065,BOTZ
-16,0.019185191385039296,0.850497862095942,BOTZ
-15,0.12210626008820194,0.22618472064464007,BOTZ
-14,0.0697107107002723,0.4884934570705949,BOTZ
-13,-0.0455162558962634,0.6496404725606771,BOTZ
-12,-0.032960646171486765,0.7410060497741857,BOTZ
-11,-0.13544857042435407,0.1703930640303424,BOTZ
