model,r2,beta_lag1,beta_lag1_p,f_stat,n_obs,n_etfs,gate_pass,extra_json,experiment_id,factors,freq,flow_unit,benchmark,r2_delta_bp
panel_pooled,,,,,0,44,False,"{""error"": ""array must not contain infs or NaNs""}",N-BD,B+D,W,pct_aum,peer_avg,
panel_entity_fe,,,,,0,44,False,"{""error"": ""array must not contain infs or NaNs""}",N-BD,B+D,W,pct_aum,peer_avg,
panel_entity_time_fe,,,,,0,44,False,"{""error"": ""array must not contain infs or NaNs""}",N-BD,B+D,W,pct_aum,peer_avg,
panel_entity_fe_excess,,,,,0,44,False,"{""error"": ""array must not contain infs or NaNs""}",N-BD,B+D,W,pct_aum,peer_avg,
panel_entity_fe_controls,,,,,0,44,False,"{""error"": ""array must not contain infs or NaNs""}",N-BD,B+D,W,pct_aum,peer_avg,
asymmetry,0.5562381409577726,28.402018450871456,,,18851,44,False,"{""beta_pos_median"": 28.402018450871456, ""beta_neg_median"": NaN, ""asymmetry_ratio_median"": 0.8450277766535355, ""wald_p_median"": 0.20192419110711116}",N-BD,B+D,W,pct_aum,peer_avg,4428.3642212234145
relative_performance,0.4709574981717443,,,,18851,44,False,"{""r2_absolute_median"": 0.3821926918320347, ""r2_excess_median"": 0.2210127732028585, ""r2_combined_median"": 0.4709574981717443}",N-BD,B+D,W,pct_aum,peer_avg,3510.607389881511
granger,,,0.014547874966180586,6.28811738797179,0,1,False,"{""pct_significant_lag1"": 1.0}",N-BD,B+D,W,pct_aum,peer_avg,
seasonality,,,,,19341,44,False,"{""jan_mean"": NaN, ""best_month"": 2, ""worst_month"": 1}",N-BD,B+D,W,pct_aum,peer_avg,
drawdown,0.0017248641886686844,0.011126507501598628,0.8339590226109288,,1132,44,False,"{""1m"": {""beta_depth"": 0.011126507501598628, ""beta_depth_p"": 0.8339590226109288, ""r2"": 0.0017248641886686844}, ""2m"": {""beta_depth"": 0.004276707330892367, ""beta_depth_p"": 0.9645741405091217, ""r2"": 0.005225070733942516}, ""3m"": {""beta_depth"": NaN, ""beta_depth_p"": NaN, ""r2"": NaN}, ""6m"": {""beta_depth"": NaN, ""beta_depth_p"": NaN, ""r2"": NaN}}",N-BD,B+D,W,pct_aum,peer_avg,-107.89410271715316
panel_entity_fe_cum,,,,,0,44,False,"{""error"": ""exog does not have full column rank. If you wish to proceed with model estimation irrespective of the numerical accuracy of coefficient estimates, you can set check_rank=False.""}",N-BD,B+D,W,pct_aum,peer_avg,
panel_entity_fe_cum_long,,,,,0,44,False,"{""error"": ""array must not contain infs or NaNs""}",N-BD,B+D,W,pct_aum,peer_avg,
panel_entity_time_fe_cum,,,,,0,44,False,"{""error"": ""exog does not have full column rank. If you wish to proceed with model estimation irrespective of the numerical accuracy of coefficient estimates, you can set check_rank=False.""}",N-BD,B+D,W,pct_aum,peer_avg,
panel_gmm_ab,,,,,0,44,False,{},N-BD,B+D,W,pct_aum,peer_avg,
panel_gmm_bb,,,,,0,44,False,{},N-BD,B+D,W,pct_aum,peer_avg,
panel_entity_fe_trend,0.004883044632391198,8.267665305597777,0.00010232749445327147,6.1124935090350565,18788,44,True,"{""r2_overall"": 0.0987350099532236}",N-BD,B+D,W,pct_aum,peer_avg,-69.49512475962871
univariate_r2_by_lag,0.046655949445692846,-6.971177057860389,0.1960435199638274,,41,44,False,"{""best_lag"": 22, ""best_r2"": 0.05484398438944171}",N-BD,B+D,QE,raw,SPY,-20.316124683611434
multilag_ols,0.04642325804927683,-48.05076486216909,0.1948221689032342,0.1948221689032349,1462,42,False,{},N-BD,B+D,QE,raw,SPY,-11.026270576287578
multilag_ols_month_fe,0.1262719525355842,-53.66157070649367,0.25887650652128147,0.4503578629439028,1462,42,False,{},N-BD,B+D,QE,raw,SPY,-97.28492336148476
